matrix_group,scale,instance_id,mode,baseline_name,candidate_name,seed_builder,initial_column_count,full_universe_column_count,full_universe_preloaded,algorithm_status,certificate_scope,pricing_state,uses_true_dual_bpc_certificate,official_lower_bound_source,official_lower_bound_scope,B0_direct_objective,objective_schema_version,objective_mode,objective_reference_cost,objective_reference_risk,objective_reference_completion,objective_reference_makespan_metric,objective_makespan_enters_pricing_objective,solution_raw_operating_cost,solution_raw_risk,solution_raw_weighted_completion_time,solution_raw_makespan,solution_raw_objective_unscaled_weighted_sum,solution_normalized_operating_cost,solution_normalized_risk,solution_normalized_weighted_completion_time,solution_normalized_makespan_metric,solution_normalized_objective,solution_official_objective,solution_makespan_enters_pricing_objective,root_lp_bound,root_lp_bound_official,root_bound_le_B0_objective,pricing_round_count,final_judge_call_count,candidate_negative_count,addable_negative_count,duplicate_in_current_master_count,in_pool_not_master_count,forbidden_signature_count,branch_filtered_count,cut_filtered_count,selected_count,selected_would_enter_master_count,selected_all_would_enter_master,added_to_master_count,added_column_count,duplicate_only_count,duplicate_only_audit_status,hidden_negative_count,replacement_only_round_count,manual_rc_audit_pass,pricing_rc_audit_pass,proof_debt_unreleased_count,product_exact_solution_scope,product_exact_solution_count,product_exact_objective,direct_dp_fallback_used,direct_dp_fallback_count,rmp_wall_time,worker_status,diagnostic_dual_source,diagnostic_rmp_iteration_id,diagnostic_dual_fingerprint,worker_wall_time,final_judge_wall_time,time_to_first_negative,time_to_first_addable_negative,labels_generated,labels_generated_before_first_negative,labels_generated_total,labels_extended,sortie_templates,journey_labels,candidate_sequences,path_option_assignments,resource_prune_count,time_window_prune_count,dominance_prune_count,bound_prune_count,bound_check_time,dominance_time,cache_hit_count,cache_miss_count,max_queue_size,peak_label_count,worker_call_count,worker_found_negative_count,worker_found_addable_negative_count,worker_no_column_uncertified_count,worker_incomplete_count,final_judge_saved_by_worker_count,exit_reason,exact_first_step_bound_pruning_enabled,exact_first_step_bound_evaluated_count,would_prune_count_if_enabled,completion_bound_pruning_enabled,proof_tail_kernel_profile_enabled,wall_time,fail_closed_reason,attempted_exception_type,attempted_max_direct_tasks,rmp_memory_precheck_failed,rmp_memory_precheck_stage,rmp_memory_precheck_reason,rmp_memory_precheck_estimated_column_count,rmp_memory_precheck_estimated_tableau_cells,rmp_memory_precheck_cell_limit,certificate_scope_regression,objective_mismatch,improvement_reason
20-scale full normalized objective,20,lunar_ice_sp50_020_019_seed829019,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.56868,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4945.04863,178.242602788,6880.672689392,1680.0,False,2830.245154,104.805672,7024.248244,1003.014505,5744.750124,0.572339195,0.587994511,1.0208665,0.597032443,1.56868,1.56868,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,7.5e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b2a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_019_seed829019,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.56868,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4945.04863,178.242602788,6880.672689392,1680.0,False,2830.245154,104.805672,7024.248244,1003.014505,5744.750124,0.572339195,0.587994511,1.0208665,0.597032443,1.56868,1.56868,False,1.562536,False,True,8,8,7556,7556,0,0,0,0,0,392,392,True,392,392,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,20.490874,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,164.95215,Stopped after max_rounds=8; B2B root no-negative proof is incomplete.,,,False,,,,,,True,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_019_seed829019,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.56868,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4945.04863,178.242602788,6880.672689392,1680.0,False,2830.245154,104.805672,7024.248244,1003.014505,5744.750124,0.572339195,0.587994511,1.0208665,0.597032443,1.56868,1.56868,False,1.56868,False,True,8,3,4720,4720,0,0,0,0,0,254,254,True,225,225,0,,1392,0,True,True,0,,0,,False,0,0.048109,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-8,20135de4b44f2ba9751f6c6568b87deacd63599b4ec0bf4cf754a84e7c850155,0.612383,60.789535,0.067978,0.067978,138828,425,138828,2285259,60921739,5589,45941,2285259,0,0,0,0,0.0,0.0,386,126,0,44991,8,7,7,1,0,5,WORKER_INCOMPLETE_LIMIT,False,138828,0,False,True,61.755279,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_019_seed829019,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.56868,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4945.04863,178.242602788,6880.672689392,1680.0,False,2830.245154,104.805672,7024.248244,1003.014505,5744.750124,0.572339195,0.587994511,1.0208665,0.597032443,1.56868,1.56868,False,1.56868,False,True,8,3,4720,4720,0,0,0,0,0,254,254,True,225,225,0,,1392,0,True,True,0,,0,,False,0,0.048348,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-8,ceca72028ada0485bce26bd522bc315d975295c16348bad20692a67e43dc7ea4,0.604286,61.004088,0.066494,0.066494,138828,425,138828,2285259,60921739,5589,45941,2285259,0,0,0,0,0.0,0.0,386,126,0,44991,8,7,7,1,0,5,WORKER_INCOMPLETE_LIMIT,False,138828,0,False,True,61.95066,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,,True,True,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_019_seed829019,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.56868,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4945.04863,178.242602788,6880.672689392,1680.0,False,2830.245154,104.805672,7024.248244,1003.014505,5744.750124,0.572339195,0.587994511,1.0208665,0.597032443,1.56868,1.56868,False,,False,,0,0,4,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000305,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,bb8d1981dc82c07a95f128775ad301bf88b834c46451c286961a07af1a1c47e2,2.119067,0.0,2.119067,,476,476,476,0,5374,9,8,375787,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,2.136498,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_019_seed829019,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.56868,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4945.04863,178.242602788,6880.672689392,1680.0,False,2830.245154,104.805672,7024.248244,1003.014505,5744.750124,0.572339195,0.587994511,1.0208665,0.597032443,1.56868,1.56868,False,,False,,0,0,4,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000308,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,ca324a97b34c365fa88764f02326ca4f3e3d837ccea3c78bc1f5700d43fcab66,2.094985,0.0,2.094985,,476,476,476,0,5374,9,8,375787,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,2.113522,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,17.528062,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,3.8e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b1a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,1.636286,True,True,5,5,0,0,0,0,0,0,0,0,0,True,1410,1410,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,98.320052,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.636286,True,1,,,,,,,,,,52360,,52360,0,0,13178,0,515100,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.8e-05,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,8e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b2a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b2b_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,1.636286,True,True,8,8,9944,9944,0,0,0,0,0,448,448,True,448,448,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,17.951364,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,144.027419,,,,False,,,,,,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,1.636286,False,True,8,2,3971,3971,0,0,0,0,0,198,198,True,167,167,0,,2239,0,True,True,0,,0,,False,0,0.053183,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-8,a52262fddf4856a069f10b49c53efc89d901f3b35f356ae23e86676e1fe3a372,0.596581,35.494475,0.065818,0.065818,109494,515,109494,1095894,40407968,4855,26868,1095894,0,0,0,0,0.0,0.0,383,129,0,52360,8,7,7,1,0,6,WORKER_INCOMPLETE_LIMIT,False,109494,0,False,True,36.409076,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.,,,False,,,,,,True,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B2B_R3_true_dual_negative_search_worker,B1B_seeded_root_CG,B2B_R3_true_dual_negative_search_worker,b2b_r3_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,1.636286,False,True,8,2,3971,3971,0,0,0,0,0,198,198,True,167,167,0,,2239,0,True,True,0,,0,,False,0,0.053698,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R3_true_dual_negative_search_worker-root-8,25a9e06aa08f3b08a61e5ad29fe9f782d54e00a00d8a2dae814e86c9d6c74ecf,0.598535,35.228536,0.064607,0.064607,109494,515,109494,1095894,40407968,4855,26868,1095894,0,0,0,0,0.0,0.0,383,129,0,52360,8,7,7,1,0,6,WORKER_INCOMPLETE_LIMIT,False,109494,0,False,True,36.14252,Stopped after max_rounds=8; B2B_R3_true_dual_negative_search_worker worker/final-judge root proof is incomplete.,,,False,,,,,,True,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B2C_limited_pricing_diagnostic,diagnostic_only_no_certificate,B2C_limited_pricing_diagnostic,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,,False,,0,0,3,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.00033,,master.reduced_cost_context,B2C_limited_pricing_diagnostic-diagnostic-root,40678bfc2c7cc328d92eca1e19cd7a44467f4a9e12b3a660a8f706e61a56b7fb,1.580009,0.0,1.580009,,596,596,596,0,3695,10,8,275574,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,False,1.597169,B2C_limited_pricing_diagnostic: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_020_seed829020,B2D_proof_tail_kernel_profile,diagnostic_only_no_certificate,B2D_proof_tail_kernel_profile,,0,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,FOUND_NEGATIVE,False,,,1.636286,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,5043.203801,184.699411743,6823.253645406,1680.0,False,3020.095915,115.987896,6984.615164,1112.314367,5929.929877,0.598844709,0.627981946,1.023648765,0.662091885,1.636286,1.636286,False,,False,,0,0,3,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,0.000317,,master.reduced_cost_context,B2D_proof_tail_kernel_profile-diagnostic-root,63523edcdf6b8548351535c62262ea2db4da68b496601e940a10215ee4859a9a,1.581104,0.0,1.581104,,596,596,596,0,3695,10,8,275574,0,0,0,0,,,0,8,0,0,0,0,0,0,0,0,FOUND_NEGATIVE,False,0,0,False,True,1.598755,B2D_proof_tail_kernel_profile: limited pricing diagnostic cannot certify no-negative or provide an official bound.,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_007_seed829027,B0_pure_direct_dp,fixed_graph_direct_dp_oracle,B0_pure_direct_dp,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,,False,,,1.839652,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4808.778993,185.563272044,7423.339193344,1680.0,False,3383.958872,135.712047,7508.635689,1086.09813,6523.125195,0.703704387,0.731351875,1.011490314,0.646486982,1.839652,1.839652,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,18.041558,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_007_seed829027,B1A_full_universe_root_audit,accepted_B1,B1A_full_universe_root_audit,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.839652,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4808.778993,185.563272044,7423.339193344,1680.0,False,3383.958872,135.712047,7508.635689,1086.09813,6523.125195,0.703704387,0.731351875,1.011490314,0.646486982,1.839652,1.839652,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,4e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b1a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_007_seed829027,B1B_seeded_root_CG,accepted_B1,B1B_seeded_root_CG,,23,,False,BPC_GAP_AVAILABLE,BPC_NODE_LP_CERTIFIED,CERTIFIED_NO_NEGATIVE,True,b1_root_true_dual_pricing_closure,BPC_NODE_LP_CERTIFIED,1.839652,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4808.778993,185.563272044,7423.339193344,1680.0,False,3383.958872,135.712047,7508.635689,1086.09813,6523.125195,0.703704387,0.731351875,1.011490314,0.646486982,1.839652,1.839652,False,1.839652,True,True,6,6,0,0,0,0,0,0,0,0,0,True,1101,1101,0,,0,0,True,True,0,,0,,False,0,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,120.799015,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_007_seed829027,B2_PRODUCT_EXACT_SOLVER,fixed_graph_direct_dp_product_exact,B2_PRODUCT_EXACT_SOLVER,,0,,False,DIRECT_DP_BASELINE_OPTIMAL,DIRECT_DP_FIXED_GRAPH_OPTIMAL,NOT_PRICED,False,,,1.839652,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4808.778993,185.563272044,7423.339193344,1680.0,False,3383.958872,135.712047,7508.635689,1086.09813,6523.125195,0.703704387,0.731351875,1.011490314,0.646486982,1.839652,1.839652,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,,,0,DIRECT_DP_FIXED_GRAPH_OPTIMAL,1,1.839652,True,1,,,,,,,,,,39280,,39280,0,0,11741,0,555976,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,1.9e-05,,,,False,,,,,,False,False,
20-scale full normalized objective,20,lunar_ice_sp50_020_007_seed829027,B2A_full_universe_rc_audit_fast_path,B1A_full_universe_root_audit,B2A_full_universe_rc_audit_fast_path,,0,1048575,False,BPC_INCOMPLETE_PRICING,FEASIBLE_INCUMBENT_ONLY,INCOMPLETE_LIMIT,False,,,1.839652,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4808.778993,185.563272044,7423.339193344,1680.0,False,3383.958872,135.712047,7508.635689,1086.09813,6523.125195,0.703704387,0.731351875,1.011490314,0.646486982,1.839652,1.839652,False,,False,,0,0,0,0,0,0,0,0,0,0,0,True,0,0,0,,0,0,False,False,0,,0,,False,0,0.0,,,,,0.0,0.0,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,7.7e-05,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,,,True,b2a_full_universe_active_rmp,dense RMP tableau precheck failed before loading active columns: estimated_cells=1099554619392 exceeds limit=50000000,1048575,1099554619392,50000000,False,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_007_seed829027,B2B_seeded_tail_CG,B1B_seeded_root_CG,B2B_seeded_tail_CG,,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.839652,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4808.778993,185.563272044,7423.339193344,1680.0,False,3383.958872,135.712047,7508.635689,1086.09813,6523.125195,0.703704387,0.731351875,1.011490314,0.646486982,1.839652,1.839652,False,1.839652,False,True,8,8,13793,13793,0,0,0,0,0,430,430,True,430,430,0,,0,0,True,True,0,,0,,False,0,0.0,,,,,0.0,18.435953,,,0,,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,False,0,0,False,False,147.917809,Stopped after max_rounds=8; B2B root no-negative proof is incomplete.,,,False,,,,,,True,False,final_judge_wall_time_lower
20-scale full normalized objective,20,lunar_ice_sp50_020_007_seed829027,B2B_R2_worker_before_final_judge,B1B_seeded_root_CG,B2B_R2_worker_before_final_judge,b2b_r2_lightweight_no_full_universe_enumeration,23,,False,BPC_INCOMPLETE_PRICING,DIAGNOSTIC_PRICING_FRONTIER,INCOMPLETE_LIMIT,False,,,1.839652,lunar_ice_bpc.normalized_additive_objective.v1,normalized_operating_cost_risk_weighted_completion,4808.778993,185.563272044,7423.339193344,1680.0,False,3383.958872,135.712047,7508.635689,1086.09813,6523.125195,0.703704387,0.731351875,1.011490314,0.646486982,1.839652,1.839652,False,1.839652,False,True,8,2,6199,6199,0,0,0,0,0,204,204,True,172,172,0,,0,0,True,True,0,,0,,False,0,0.067948,FOUND_NEGATIVE,master.reduced_cost_context,B2B_R2_worker_before_final_judge-root-8,442b9c2b40ef3232f087a56961aeaeab63e5a4d2fd8bef7dceacb936ff76bd43,0.614317,36.241647,0.05848,0.05848,82594,429,82594,1182965,39898705,7061,23994,1182965,0,0,0,0,0.0,0.0,383,129,0,39280,8,8,8,0,0,6,WORKER_INCOMPLETE_LIMIT,False,82594,0,False,True,37.237784,Stopped after max_rounds=8; B2B_R2_worker_before_final_judge worker/final-judge root proof is incomplete.,,,False,,,,,,True,False,"wall_time_lower,final_judge_call_count_lower,final_judge_wall_time_lower,time_to_first_addable_negative_available,worker_found_addable_negative"
